date_id,mttnsubad,raw_account_id,raw_account_name,raw_publisher_id,raw_publisher_name,raw_campaign_id,raw_campaign_name,raw_placement_id,raw_placement_name,raw_creative_id,raw_creative_name,currency_code,division,market,pillar,campaign,platform,creative,creative_format,creative_length,media_buy_type,publisher,audience_device,audience_targeting_type,audience_device_targeted,creative_product,creative_feature,creative_cta,clicks,video_starts,views_25,views_50,views_75,views_100,event_click,event_install,event_install_tvplus_subscription,event_install_tv_show_purchases,event_install_video_rentals,event_install_movie_purchases,event_install_tvplus_entitlements,event_install_tv_subscriptions,bounces,visits,potential_phone_buyer_visit,impressions,potential_mac_buyer_visit,potential_ipad_buyer_visit,potential_watch_buyer_visit,potential_homepod_buyer_visit,potential_TheBrand_tv_buyer_visit,accessories_add_to_cart_visit,cid,event_install_aristotle,event_fitness_plus_subscription_yearly,event_fitness_plus_subscription_monthly,potential_fitnessplus_try_it_free_visits,event_install_news_subscriptions,event_install_ios_app_store_inapp_purchases,event_install_music_subscriptions,event_install_ios_app_store_download,event_install_ios_app_store_redownload,event_install_tv_channel_subscription,campaign_fiscal_year,campaign_time_period,placement_channel,placement_format,placement_type,device_operating_system,audience_targeting_segment,landing_page_type,placement_tracking_type,creative_market_language,creative_dimensions,creative_offer,creative_carrier,creative_landing_page_dco,creative_copy,airpods_add_to_cart_visits,page_views,total_seconds_spent,airtags_add_to_cart_visits,spend_net_lc,spend_net_usd,app_downloads_vuze,campaign_channel,engagements,bounces_dotcom,bounces_experience,visits_dotcom,visits_experience,total_seconds_spent_dotcom,total_seconds_spent_experience,page_views_dotcom,page_views_experience,event_install_fitnessplus_entitlements,cid_creative,event_install_tvplus_amplify_subscription,event_fitness_plus_subscription,event_install_mls_subscription,mac_bf_engager,watch_bf_engager,ipad_bf_engager,phone_bf_engager
16/01/2023,3045347,95e49875-bcdc-4e1e-8dfd-dd4de5eb68a5,The Brand -Marcom - IN - USD,NA,NA,4b79bebe-d9b2-48d6-8f34-2ec90e520cb3,marcom_phone_Q223_IN2302002_2023 Upgraders_cpc_static,8bc8b0df-2374-4b2e-9593-94a7168d0a35,03045347_wwa_in_soc_phModeln_phnupabc_socl_snap_staf_usrpbs_cpc_ios_mob_phModel8t_gnt_broa_cmplp_ftr_inen_14v8in_static_916ar_ban_yxiv_bbdspl_na_upg_na_na_phModel8,ee890289-5001-482a-ad9a-6bec6a4215b2,03045347_wwa_in_soc_phModeln_phnupabc_socl_snap_staf_usrpbs_cpc_ios_mob_phModel8t_gnt_broa_cmplp_ftr_inen_14v8in_static_916ar_ban_yxiv_bbdspl_na_upg_na_na_phModel8,USD,Marcom,India,phone,2023 phone modelabc Upgraders,Social,phone modelabc vs. phone 8 Display Size - IN only,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Broad/General Targeting,phone 8 Device Targeting,phone modelabc,Display / Upgrade your display to bigger and better,Upgrade Now,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17530,0,0,0,0,0,0,wwa-in-soc-phModeln-phnupabc-socl-snap-staf-usrpbs-cpc-ios-mob-phModel8t-gnt-broa-cmplp-ftr-inen-14v8in-static-916ar-ban-yxiv-bbdspl-na-upg-na-na-phModel8-03045347,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User/Publisher Stories,iOS,Broad Audience,Compare Page,NA,"India, English",9:16 AR,NA,NA,NA,phModel8,0,,0,,29.36,29.36,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
16/01/2023,3045732,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32252202,uk2302phModel6-uk-phnupabc-gbp-tw-twi-cpc-avail-static,40711520,03045732_wwa_uk_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModel8pt_bhv_photog_cmplp_ftr_uken_14plv8pl_static_11ar_ban_yxivs_bbdspl_na_na_na_na_phModel8pl,NA,,GBP,Marcom,United Kingdom,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone 8 Plus Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Behavioral/Interest Targeting,phone 8 Plus Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,wwa-uk-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModel8pt-bhv-photog-cmplp-ftr-uken-14plv8pl-static-11ar-ban-yxivs-bbdspl-na-na-na-na-phModel8pl-03045732,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Photography,Compare Page,NA,"United Kingdom, English",1:1 AR,NA,NA,NA,phModel8pl,0,,0,,0.92,1.1316,,Digital,5,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
16/01/2023,3066696,95e49875-bcdc-4e1e-8dfd-dd4de5eb68a5,The Brand -Marcom - IN - USD,NA,NA,4b79bebe-d9b2-48d6-8f34-2ec90e520cb3,marcom_phone_Q223_IN2302002_2023 Upgraders_cpc_static,1760a20b-9ee8-4512-a072-698b3d51e1de,03066696_wwa_in_soc_phModeln_phnupabc_socl_snap_staf_usrpbs_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_inen_14plv11in_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_phModeldef,42c958f5-b4e2-4614-be8b-331680ea3db1,03066696_wwa_in_soc_phModeln_phnupabc_socl_snap_staf_usrpbs_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_inen_14plv11in_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_phModeldef,USD,Marcom,India,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size - IN only,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21043,0,0,0,0,0,0,wwa-in-soc-phModeln-phnupabc-socl-snap-staf-usrpbs-cpc-ios-mob-phModeldeft-gnt-broa-cmplp-ftr-inen-14plv11in-static-916ar-ban-yxivs-bbdspl-na-upg-na-na-phModeldef-03066696,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User/Publisher Stories,iOS,Broad Audience,Compare Page,NA,"India, English",9:16 AR,NA,NA,NA,phModeldef,0,,0,,30.6,30.6,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
16/01/2023,3045880,01c8ffbf-789b-4a4e-8f53-584c60544ffb,The Brand - Marcom - EMEA - GBP - 2.0,NA,NA,71556aab-1394-41be-9802-6fdb6fb88460,UK2302phModel6-UK-phnupabc-GBP-SNA-SNA-CPC-Avail-Statics,87e4921b-13b6-4027-9faa-6395a77169ef,03045880_wwa_uk_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8pt_bhv_photog_cmplp_ftr_uken_14plv8pl_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModel8pl,af1fc9a4-112f-4462-9423-b6738e52ce55,03045880_wwa_uk_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8pt_bhv_photog_cmplp_ftr_uken_14plv8pl_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModel8pl,GBP,Marcom,United Kingdom,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone 8 Plus Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Behavioral/Interest Targeting,phone 8 Plus Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8433,0,0,0,0,0,0,wwa-uk-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModel8pt-bhv-photog-cmplp-ftr-uken-14plv8pl-static-916ar-ban-yxivs-bbdspl-na-na-na-na-phModel8pl-03045880,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Photography,Compare Page,NA,"United Kingdom, English",9:16 AR,NA,NA,NA,phModel8pl,0,,0,,31.89,39.2247,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
16/01/2023,2980078,4.5036E+15,TheBrand_Marcom-Japan,NA,NA,32134436,02967646_marcom_digital_phone_2023 phone modelabc upgraders_fy23_evergreen_twitter_displaysize_phone modelabc plus vs. phone x_softbank,40565530,02980078_wwa_jp_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_jpjp_14plvx_static_11ar_ban_yxivs_bbdspl_na_upg_softbk_na_na,NA,,JPY,Marcom,Japan,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7514,0,0,0,0,0,0,wwa-jp-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxt-gnt-broa-cmplp-ftr-jpjp-14plvx-static-11ar-ban-yxivs-bbdspl-na-upg-softbk-na-na-02980078,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Japan, Japanese",1:1 AR,NA,Softbank,NA,NA,0,,0,,1458.05,11.1985,,Digital,55,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
17/01/2023,3041820,4.5036E+15,THE BRAND Marcom - SEA - OMD Singapore,NA,NA,32249564,02967646_marcom_digital_phone_2023 phone modelabc upgraders_fy23_evergreen_q2_sg2302002_cpc_14plv11,40708114,03041820_wwa_sg_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxrt_gnt_broa_cmplp_ftr_sgen_14plv11_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_phModeldef,NA,,SGD,Marcom,Singapore,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone XR Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384,0,0,0,0,0,0,wwa-sg-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxrt-gnt-broa-cmplp-ftr-sgen-14plv11-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-phModeldef-03041820,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Singapore, English",1:1 AR,NA,NA,NA,phModeldef,0,,0,,12.09,9.1591,,Digital,59,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
17/01/2023,3045908,44868f32-cb85-4834-bd46-96a485bc74d5,The Brand -Marcom - EMEA - EUR - 5.0,NA,NA,d500cfcc-e283-4cd3-89c6-e612f358b4c8,ES2302phModel6-ES-phnupabc-EUR-SNA-SNA-CPC-Avail-Statics,374272d9-df34-4a7b-84f7-2514e4ff5339,03045908_wwa_es_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8pt_gnt_broa_cmplp_ftr_eses_14plv8pl_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModel8pl,cd3537e1-c190-4967-b561-3a513088507f,03045908_wwa_es_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8pt_gnt_broa_cmplp_ftr_eses_14plv8pl_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModel8pl,EUR,Marcom,Spain,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone 8 Plus Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Broad/General Targeting,phone 8 Plus Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,wwa-es-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModel8pt-gnt-broa-cmplp-ftr-eses-14plv8pl-static-916ar-ban-yxivs-bbdspl-na-na-na-na-phModel8pl-03045908,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Broad Audience,Compare Page,NA,"Spain, Spanish",9:16 AR,NA,NA,NA,phModel8pl,0,,0,,10.01,10.9109,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
17/01/2023,3007247,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32207468,ae2302phModel6-aeen-phnupabc-eur-tw-twi-cpc-avail-static,40655881,03007247_wwa_ae_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_aeen_14plvx_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_na,NA,,EUR,Marcom,United Arab Emirates,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,0,0,0,0,0,0,wwa-ae-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxt-gnt-broa-cmplp-ftr-aeen-14plvx-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-na-03007247,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"United Arab Emirates, English",1:1 AR,NA,NA,NA,NA,0,,0,,7.29,7.9461,,Digital,22,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
17/01/2023,3007288,44868f32-cb85-4834-bd46-96a485bc74d5,The Brand -Marcom - EMEA - EUR - 5.0,NA,NA,a8678f0e-8ccc-4e6f-b8dc-fed0aa6a29e1,TR2302phModel6-TR-phnupabc-EUR-SNA-SNA-CPC-Avail-Static,40f09d35-2d26-423f-8af8-88222732e7b5,03007288_wwa_tr_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_trtr_14plvx_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_na,4f5cbbdc-f2e9-49dd-8205-0aa566a759ac,03007288_wwa_tr_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_trtr_14plvx_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_na,EUR,Marcom,Turkey,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Broad/General Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,0,0,0,wwa-tr-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModelxt-gnt-broa-cmplp-ftr-trtr-14plvx-static-916ar-ban-yxivs-bbdspl-na-upg-na-na-na-03007288,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Broad Audience,Compare Page,NA,"Turkey, Turkish",9:16 AR,NA,NA,NA,NA,0,,0,,7.36,8.0224,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
17/01/2023,2980081,4.5036E+15,TheBrand_Marcom-Japan,NA,NA,32134435,02967646_marcom_digital_phone_2023 phone modelabc upgraders_fy23_evergreen_twitter_displaysize_phone modelabc plus vs. phone x_rukuten,40565529,02980081_wwa_jp_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxst_gnt_broa_cmplp_ftr_jpjp_14plvx_static_11ar_ban_yxivs_bbdspl_na_upg_rakut_na_na,NA,,JPY,Marcom,Japan,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone XS Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6781,0,0,0,0,0,0,wwa-jp-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxst-gnt-broa-cmplp-ftr-jpjp-14plvx-static-11ar-ban-yxivs-bbdspl-na-upg-rakut-na-na-02980081,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Japan, Japanese",1:1 AR,NA,Rakuten,NA,NA,0,,0,,1312.42,10.08,,Digital,46,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
17/01/2023,2980072,4.5036E+15,TheBrand_Marcom-Japan,NA,NA,32134430,02967646_marcom_digital_phone_2023 phone modelabc upgraders_fy23_evergreen_twitter_displaysize_phone modelabc plus vs. phone 8 plus_kddi,40565519,02980072_wwa_jp_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModel8pt_gnt_broa_cmplp_ftr_jpjp_14plv8pl_static_11ar_ban_yxivs_bbdspl_na_upg_kddiau_na_na,NA,,JPY,Marcom,Japan,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone 8 Plus Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone 8 Plus Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30459,0,0,0,0,0,0,wwa-jp-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModel8pt-gnt-broa-cmplp-ftr-jpjp-14plv8pl-static-11ar-ban-yxivs-bbdspl-na-upg-kddiau-na-na-02980072,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Japan, Japanese",1:1 AR,NA,KDDI,NA,NA,0,,0,,6031.84,46.3275,,Digital,174,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
17/01/2023,3007298,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32207469,sa2302phModel6-sa-phnupabc-eur-tw-twi-cpc-avail-static,40655887,03007298_wwa_sa_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_saar_14plv11_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_na,NA,,EUR,Marcom,Saudi Arabia,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54120,0,0,0,0,0,0,wwa-sa-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModeldeft-gnt-broa-cmplp-ftr-saar-14plv11-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-na-03007298,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Kingdom of Saudi Arabia, Arabic",1:1 AR,NA,NA,NA,NA,0,,0,,66.21,72.1689,,Digital,741,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
17/01/2023,3045909,44868f32-cb85-4834-bd46-96a485bc74d5,The Brand -Marcom - EMEA - EUR - 5.0,NA,NA,d500cfcc-e283-4cd3-89c6-e612f358b4c8,ES2302phModel6-ES-phnupabc-EUR-SNA-SNA-CPC-Avail-Statics,9b43d9f5-8ae2-4fe4-8bda-416637efeed5,03045909_wwa_es_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_eses_14plvx_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModelx,a974eea8-dfa7-45c0-b2a2-1f9a484f43c5,03045909_wwa_es_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_eses_14plvx_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModelx,EUR,Marcom,Spain,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Broad/General Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,0,0,0,0,0,0,wwa-es-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModelxt-gnt-broa-cmplp-ftr-eses-14plvx-static-916ar-ban-yxivs-bbdspl-na-na-na-na-phModelx-03045909,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Broad Audience,Compare Page,NA,"Spain, Spanish",9:16 AR,NA,NA,NA,phModelx,0,,0,,14.92,16.2628,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
18/01/2023,3237783,na,DV360,NA,NA,id_52985256,Q223 IN phone: Upgraders Programmatic Display Campaign (IN2302008),id_3237783,3049961_wwa_in_dis_phModeln_phnupabc_pdis_dv360d_staf_stbr_cpm_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_inen_14plv11in_static_414x736_ban_yxivs_bbdspl_na_upg_na_dco_phModeldef,id_465900360,110123_03049961_wwa_in_dis_phModeln_phnupabc_pdis_dv360d_staf_stbr_cpm_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_inen_14plv11in_static_414x736_ban_yxivs_bbdspl_na_upg_na_dco_phModeldef_3237783,INR,Marcom,India,phone,2023 phone modelabc Upgraders,Programmatic Display,phone modelabc Plus vs. phone modelxyz Display Size - IN only,Static,Banner (Not a Video),Cost per Thousand Impressions,DV360 DSP,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,12,0,,,,,0,0,0,0,0,0,0,0,,,,4153,,,,,,,,0,0,0,,0,0,0,0,0,0,FY23,Evergreen,Digital Display,Static,Standard Banner,iOS,Broad Audience,Compare Page,NA,"India, English",414x736,NA,NA,dco,phModeldef,0,,0,,8107.8417,99.0573,,Digital,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
18/01/2023,3066696,95e49875-bcdc-4e1e-8dfd-dd4de5eb68a5,The Brand -Marcom - IN - USD,NA,NA,4b79bebe-d9b2-48d6-8f34-2ec90e520cb3,marcom_phone_Q223_IN2302002_2023 Upgraders_cpc_static,1760a20b-9ee8-4512-a072-698b3d51e1de,03066696_wwa_in_soc_phModeln_phnupabc_socl_snap_staf_usrpbs_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_inen_14plv11in_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_phModeldef,42c958f5-b4e2-4614-be8b-331680ea3db1,03066696_wwa_in_soc_phModeln_phnupabc_socl_snap_staf_usrpbs_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_inen_14plv11in_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_phModeldef,USD,Marcom,India,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size - IN only,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20616,0,0,0,0,0,0,wwa-in-soc-phModeln-phnupabc-socl-snap-staf-usrpbs-cpc-ios-mob-phModeldeft-gnt-broa-cmplp-ftr-inen-14plv11in-static-916ar-ban-yxivs-bbdspl-na-upg-na-na-phModeldef-03066696,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User/Publisher Stories,iOS,Broad Audience,Compare Page,NA,"India, English",9:16 AR,NA,NA,NA,phModeldef,0,,0,,30.69,30.69,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
18/01/2023,3045908,44868f32-cb85-4834-bd46-96a485bc74d5,The Brand -Marcom - EMEA - EUR - 5.0,NA,NA,d500cfcc-e283-4cd3-89c6-e612f358b4c8,ES2302phModel6-ES-phnupabc-EUR-SNA-SNA-CPC-Avail-Statics,374272d9-df34-4a7b-84f7-2514e4ff5339,03045908_wwa_es_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8pt_gnt_broa_cmplp_ftr_eses_14plv8pl_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModel8pl,cd3537e1-c190-4967-b561-3a513088507f,03045908_wwa_es_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8pt_gnt_broa_cmplp_ftr_eses_14plv8pl_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModel8pl,EUR,Marcom,Spain,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone 8 Plus Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Broad/General Targeting,phone 8 Plus Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,0,0,0,0,0,wwa-es-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModel8pt-gnt-broa-cmplp-ftr-eses-14plv8pl-static-916ar-ban-yxivs-bbdspl-na-na-na-na-phModel8pl-03045908,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Broad Audience,Compare Page,NA,"Spain, Spanish",9:16 AR,NA,NA,NA,phModel8pl,0,,0,,8.23,8.9707,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
18/01/2023,3078184,4.5036E+15,The Brand -Canada,NA,NA,32254014,02967646_marcom_digital_phone_2023 phone modelabc upgraders_fy23_evergreen_fy23_q2_ac3mip223_caen_twitter_cpc_display size_phModel8pl_rogers,40713613,03078184_wwa_ca_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModel7p8pt_gnt_broa_cmplp_ftr_caen_14plv8pl_static_11ar_ban_yxivs_bbdspl_na_upg_rogers_na_phModel8pl,NA,,CAD,Marcom,Canada,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone 8 Plus Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone 7 Plus & 8 Plus Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7503,0,0,0,0,0,0,wwa-ca-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModel7p8pt-gnt-broa-cmplp-ftr-caen-14plv8pl-static-11ar-ban-yxivs-bbdspl-na-upg-rogers-na-phModel8pl-03078184,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Canada, English",1:1 AR,NA,Rogers,NA,phModel8pl,0,,0,,22,16.5414,,Digital,40,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
